#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein name
chr,NC_011294.1,4016757,4019303,+,-,-,SEN_RS19450,WP_000281718.1,848,adenylate cyclase
chr,NC_011294.1,4019381,4019701,-,-,-,SEN_RS19455,WP_000999925.1,106,iron donor protein CyaY
chr,NC_011294.1,4019771,4020160,-,-,-,SEN_RS19460,WP_001125566.1,129,DUF3021 family protein
chr,NC_011294.1,4020148,4020381,-,-,-,SEN_RS19465,WP_001205708.1,77,hypothetical protein
chr,NC_011294.1,4020420,4020671,-,-,-,SEN_RS23985,WP_001594384.1,83,hypothetical protein
chr,NC_011294.1,4020857,4021060,+,-,-,SEN_RS19470,WP_000799903.1,67,MULTISPECIES: lipoprotein
chr,NC_011294.1,4021097,4021921,+,-,-,SEN_RS19475,WP_001160671.1,274,diaminopimelate epimerase
chr,NC_011294.1,4021918,4022625,+,-,-,SEN_RS19480,WP_000812763.1,235,DUF484 domain-containing protein
chr,NC_011294.1,4022622,4023524,+,-,-,SEN_RS19485,WP_000132878.1,300,tyrosine recombinase XerC
chr,NC_011294.1,4023524,4024240,+,-,-,SEN_RS19490,WP_001213560.1,238,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
chr,NC_011294.1,4024376,4026538,+,-,-,SEN_RS19495,WP_000383436.1,720,DNA helicase II
chr,NC_011294.1,4026588,4026773,-,-,-,SEN_RS23990,WP_012219418.1,61,MULTISPECIES: hypothetical protein
chr,NC_011294.1,4027010,4027960,+,-,-,SEN_RS19500,WP_000947139.1,316,magnesium transporter CorA
chr,NC_011294.1,4028008,4028388,-,-,-,SEN_RS19505,WP_000619297.1,126,hypothetical protein
chr,NC_011294.1,4028563,4028859,+,-,-,SEN_RS19510,WP_001170054.1,98,hypothetical protein
chr,NC_011294.1,4028899,4029786,-,-,-,SEN_RS19515,WP_000339118.1,295,EamA family transporter RarD
chr,NC_011294.1,4029830,4030297,-,-,-,SEN_RS19520,WP_001277136.1,155,MULTISPECIES: thioesterase family protein
chr,NC_011294.1,4030462,4031331,+,-,-,SEN_RS19525,WP_001201692.1,289,phospholipase A(1)
chr,NC_011294.1,4031397,4033244,+,-,-,SEN_RS19530,WP_000247118.1,615,ATP-dependent DNA helicase RecQ
chr,NC_011294.1,4033308,4033928,+,-,-,SEN_RS19535,WP_000980080.1,206,MULTISPECIES: threonine export protein RhtC
chr,NC_011294.1,4033968,4034588,-,-,rhtB,SEN_RS19540,WP_000142528.1,206,homoserine/homoserine lactone efflux protein
chr,NC_011294.1,4034699,4035715,+,-,-,SEN_RS19545,WP_000487682.1,338,lysophospholipase L2
chr,NC_011294.1,4035731,4036531,+,-,-,SEN_RS19550,WP_000285338.1,266,sugar/pyridoxal phosphate phosphatase YigL
chr,NC_011294.1,4036612,4037511,+,-,-,SEN_RS19555,WP_001196254.1,299,membrane protein
chr,NC_011294.1,4037399,4038352,-,-,-,SEN_RS19560,WP_000569790.1,317,HTH-type transcriptional regulator MetR
chr,NC_011294.1,4038601,4040865,+,-,-,SEN_RS19565,WP_000154187.1,754,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
chr,NC_011294.1,4041209,4042552,+,-,-,SEN_RS19570,WP_000017941.1,447,anaerobic sulfatase maturase
chr,NC_011294.1,4042632,4043444,-,-,-,SEN_RS19575,WP_000213959.1,270,carboxymethylenebutenolidase
chr,NC_011294.1,4043703,4044464,+,-,-,SEN_RS19580,WP_000045169.1,253,MULTISPECIES: uridine phosphorylase
chr,NC_011294.1,4044604,4046034,+,-,-,SEN_RS19585,WP_001027862.1,476,DNA recombination protein RmuC
chr,NC_011294.1,4046130,4046885,+,-,-,SEN_RS19590,WP_000229009.1,251,MULTISPECIES: ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
chr,NC_011294.1,4046895,4047500,+,-,-,SEN_RS19595,WP_001116090.1,201,ubiquinone biosynthesis protein UbiJ
chr,NC_011294.1,4047497,4049137,+,-,ubiB,SEN_RS19600,WP_000187554.1,546,ubiquinone biosynthesis protein UbiB
chr,NC_011294.1,4049343,4049597,+,-,-,SEN_RS19605,WP_000508972.1,84,MULTISPECIES: twin-arginine translocase subunit TatA
chr,NC_011294.1,4049601,4050149,+,-,-,SEN_RS19610,WP_000459612.1,182,twin-arginine translocase subunit TatB
chr,NC_011294.1,4050152,4050931,+,-,-,SEN_RS19615,WP_000257554.1,259,Sec-independent protein translocase subunit TatC
chr,NC_011294.1,4050973,4051755,+,-,-,SEN_RS19620,WP_000459639.1,260,3\'-5\' ssDNA/RNA exonuclease TatD
chr,NC_011294.1,4051763,4052251,-,-,-,SEN_RS19625,WP_001192410.1,162,MULTISPECIES: transcription/translation regulatory transformer protein RfaH
chr,NC_011294.1,4052437,4053915,+,-,-,SEN_RS19630,WP_000339754.1,492,4-hydroxy-3-polyprenylbenzoate decarboxylase
chr,NC_011294.1,4054001,4054702,+,-,-,SEN_RS19635,WP_000209832.1,233,NAD(P)H-flavin reductase
chr,NC_011294.1,4054956,4056779,+,-,-,SEN_RS19640,WP_000669887.1,607,arylsulfatase
chr,NC_011294.1,4056976,4058139,-,-,-,SEN_RS19645,WP_000438783.1,387,acetyl-CoA C-acyltransferase FadA
chr,NC_011294.1,4058149,4060338,-,-,-,SEN_RS19650,WP_000965996.1,729,fatty acid oxidation complex subunit alpha FadB
chr,NC_011294.1,4060528,4061859,+,-,-,SEN_RS19655,WP_000444529.1,443,Xaa-Pro dipeptidase
chr,NC_011294.1,4061859,4062473,+,-,-,SEN_RS19660,WP_000378897.1,204,IMPACT family protein
chr,NC_011294.1,4062512,4063963,+,-,-,SEN_RS19665,WP_000545688.1,483,trk system potassium uptake protein trkH
chr,NC_011294.1,4063975,4064520,+,-,hemG,SEN_RS19670,WP_000853982.1,181,protoporphyrinogen oxidase
chr,NC_011294.1,4070477,4070992,-,-,-,SEN_RS19700,WP_012543414.1,171,molybdopterin-guanine dinucleotide biosynthesis protein B
chr,NC_011294.1,4070989,4071573,-,-,mobA,SEN_RS19705,WP_001046894.1,194,MULTISPECIES: molybdenum cofactor guanylyltransferase MobA
chr,NC_011294.1,4071643,4071912,+,-,-,SEN_RS19710,WP_000649858.1,89,MULTISPECIES: DUF1040 family protein
chr,NC_011294.1,4071989,4072975,+,-,-,SEN_RS19715,WP_000999264.1,328,stress response kinase A
chr,NC_011294.1,4072992,4073615,+,-,-,SEN_RS19720,WP_000725364.1,207,protein disulfide oxidoreductase DsbA
chr,NC_011294.1,4073628,4074536,-,-,-,SEN_RS19725,WP_000196894.1,302,acyltransferase
chr,NC_011294.1,4074924,4077710,+,-,-,SEN_RS19735,WP_000249966.1,928,DNA polymerase I
chr,NC_011294.1,4078045,4078677,-,-,-,SEN_RS19740,WP_000183331.1,210,GTP-binding protein
chr,NC_011294.1,4078917,4079141,+,-,-,SEN_RS19745,WP_001541209.1,74,hypothetical protein
chr,NC_011294.1,4079260,4079775,+,-,-,SEN_RS19750,WP_000743292.1,171,MULTISPECIES: GTPase-activating protein
chr,NC_011294.1,4079964,4081337,+,-,-,SEN_RS19755,WP_000003527.1,457,coproporphyrinogen III oxidase
chr,NC_011294.1,4081650,4083059,-,-,-,SEN_RS19760,WP_001188783.1,469,nitrogen regulation protein NR(I)
chr,NC_011294.1,4083068,4084117,-,-,-,SEN_RS19765,WP_000146192.1,349,two-component system sensor histidine kinase NtrB
chr,NC_011294.1,4084069,4084248,-,-,-,SEN_RS23995,WP_014344238.1,59,MULTISPECIES: hypothetical protein
chr,NC_011294.1,4084184,4084384,+,-,-,SEN_RS24505,WP_072073183.1,66,hypothetical protein
chr,NC_011294.1,4084392,4085801,-,-,-,SEN_RS19770,WP_001271699.1,469,MULTISPECIES: glutamine synthetase
chr,NC_011294.1,4085780,4086208,-,-,-,SEN_RS24510,WP_001751727.1,142,hypothetical protein
chr,NC_011294.1,4086177,4088000,+,-,-,SEN_RS19775,WP_000572064.1,607,MULTISPECIES: translational GTPase TypA
chr,NC_011294.1,4088055,4088789,-,-,-,SEN_RS19780,WP_001270595.1,244,HAD family phosphatase
chr,NC_011294.1,4088774,4089652,-,-,-,SEN_RS19785,WP_001576425.1,292,membrane protein
chr,NC_011294.1,4089649,4090890,-,-,-,SEN_RS19790,WP_001062071.1,413,coproporphyrinogen III oxidase family protein
chr,NC_011294.1,4090892,4091767,-,-,-,SEN_RS19795,WP_000282799.1,291,membrane protein
chr,NC_011294.1,4091760,4092785,-,-,-,SEN_RS19800,WP_016697117.1,341,RimK-like ATP-grasp domain protein
chr,NC_011294.1,4092798,4093646,-,-,-,SEN_RS19805,WP_001042089.1,282,hypothetical protein
chr,NC_011294.1,4093803,4094495,-,-,ompL,SEN_RS19810,WP_000838828.1,230,porin
chr,NC_011294.1,4096029,4097411,-,-,-,SEN_RS19820,WP_000084251.1,460,hypothetical protein
chr,NC_011294.1,4097457,4099493,-,-,-,SEN_RS19825,WP_001087039.1,678,alpha-glucosidase
chr,NC_011294.1,4099537,4100394,-,-,-,SEN_RS19830,WP_001675324.1,285,aldose-1-epimerase
chr,NC_011294.1,4100398,4101639,-,-,-,SEN_RS19835,WP_000870887.1,413,sulfoquinovose isomerase
chr,NC_011294.1,4101655,4102533,-,-,-,SEN_RS19840,WP_001067413.1,292,sulfofructosephosphate aldolase
chr,NC_011294.1,4102556,4103452,-,-,-,SEN_RS19845,WP_000268244.1,298,sulfolactaldehyde 3-reductase
chr,NC_011294.1,4103617,4104513,+,-,-,SEN_RS19850,WP_001520529.1,298,sugar kinase
chr,NC_011294.1,4104547,4105350,+,-,-,SEN_RS19855,WP_000059693.1,267,DeoR/GlpR transcriptional regulator
chr,NC_011294.1,4105541,4106140,+,-,-,SEN_RS19860,WP_000965695.1,199,glucose-1-phosphatase
chr,NC_011294.1,4106134,4107006,+,-,-,SEN_RS19865,WP_000921423.1,290,MULTISPECIES: virulence factor BrkB family protein
chr,NC_011294.1,4107003,4107440,+,-,-,SEN_RS19870,WP_000560968.1,145,D-aminoacyl-tRNA deacylase
chr,NC_011294.1,4107437,4108426,+,-,-,SEN_RS19875,WP_000080770.1,329,GNAT family N-acetyltransferase
chr,NC_011294.1,4108441,4108887,-,-,-,SEN_RS19880,WP_001259009.1,148,type II toxin-antitoxin system HigA family antitoxin
chr,NC_011294.1,4108884,4109195,-,-,-,SEN_RS19885,WP_000558168.1,103,type II toxin-antitoxin system HigB family toxin
chr,NC_011294.1,4109281,4110210,-,-,-,SEN_RS19890,WP_001127705.1,309,alpha/beta hydrolase
chr,NC_011294.1,4110428,4110739,+,-,-,SEN_RS19895,WP_001159635.1,103,cytotoxic translational repressor of toxin-antitoxin stability system
chr,NC_011294.1,4110776,4111030,+,-,-,SEN_RS19900,WP_014343928.1,84,DNA-binding transcriptional regulator
chr,NC_011294.1,4111077,4112006,-,-,-,SEN_RS19905,WP_000027736.1,309,formate dehydrogenase accessory protein FdhE
chr,NC_011294.1,4112003,4112638,-,-,-,SEN_RS19910,WP_000829025.1,211,formate dehydrogenase cytochrome b556 subunit
chr,NC_011294.1,4112635,4113537,-,-,-,SEN_RS19915,WP_000331364.1,300,MULTISPECIES: formate dehydrogenase subunit beta
chr,NC_011294.1,4113550,4116600,-,-,-,SEN_RS19920,WP_077248424.1,1016,formate dehydrogenase-N subunit alpha
chr,NC_011294.1,4116795,4117631,+,-,-,SEN_RS19930,WP_001059743.1,278,sulfurtransferase FdhD
chr,NC_011294.1,4119102,4120202,+,-,-,SEN_RS19945,WP_000828057.1,366,DUF3829 domain-containing protein
chr,NC_011294.1,4120558,4120881,-,-,-,SEN_RS19950,WP_000527677.1,107,AzlD domain-containing protein
chr,NC_011294.1,4120881,4121540,-,-,-,SEN_RS19955,WP_000683586.1,219,branched-chain amino acid ABC transporter permease
chr,NC_011294.1,4121623,4122189,+,-,-,SEN_RS19960,WP_010989088.1,188,MULTISPECIES: XRE family transcriptional regulator
chr,NC_011294.1,4122278,4122592,-,-,-,SEN_RS19965,WP_000619478.1,104,L-rhamnose mutarotase
chr,NC_011294.1,4122589,4123737,-,-,-,SEN_RS19970,WP_000009264.1,382,lactaldehyde reductase
chr,NC_011294.1,4123864,4124691,-,-,-,SEN_RS19975,WP_001179690.1,275,rhamnulose-1-phosphate aldolase
chr,NC_011294.1,4124834,4126093,-,-,-,SEN_RS19980,WP_000211478.1,419,L-rhamnose isomerase
chr,NC_011294.1,4126090,4127559,-,-,-,SEN_RS19985,WP_000143967.1,489,rhamnulokinase
chr,NC_011294.1,4127847,4128683,+,-,-,SEN_RS19990,WP_000217112.1,278,transcriptional activator RhaS
chr,NC_011294.1,4128836,4129684,+,-,-,SEN_RS19995,WP_000013290.1,282,HTH-type transcriptional activator RhaR
chr,NC_011294.1,4129681,4130715,-,-,-,SEN_RS20000,WP_000063533.1,344,rhamnose/proton symporter RhaT
chr,NC_011294.1,4131334,4132017,+,-,-,SEN_RS20010,WP_000378721.1,227,MULTISPECIES: hypothetical protein
chr,NC_011294.1,4132174,4133436,-,-,-,SEN_RS20015,WP_001687840.1,420,TRAP transporter large permease
chr,NC_011294.1,4134394,4135014,+,-,-,SEN_RS20025,WP_000122629.1,206,superoxide dismutase
chr,NC_011294.1,4135021,4135773,+,-,-,SEN_RS20030,WP_076607052.1,250,6-N-hydroxylaminopurine resistance protein
chr,NC_011294.1,4135785,4136180,+,-,-,SEN_RS20035,WP_000133442.1,131,nuclear transport factor 2 family protein
chr,NC_011294.1,4136301,4136504,+,-,-,SEN_RS20040,WP_000338671.1,67,hypothetical protein
chr,NC_011294.1,4136552,4137925,-,-,-,SEN_RS20045,WP_000580402.1,457,two-component system sensor histidine kinase CpxA
chr,NC_011294.1,4137922,4138620,-,-,-,SEN_RS20050,WP_001033731.1,232,MULTISPECIES: DNA-binding transcriptional regulator CpxR
chr,NC_011294.1,4138771,4139271,+,-,cpxP,SEN_RS20055,WP_001233463.1,166,MULTISPECIES: cell-envelope stress modulator CpxP
chr,NC_011294.1,4139419,4140321,+,-,-,SEN_RS20060,WP_001077320.1,300,cation-efflux pump FieF
chr,NC_011294.1,4140506,4141468,+,-,-,SEN_RS20065,WP_000591793.1,320,MULTISPECIES: ATP-dependent 6-phosphofructokinase
chr,NC_011294.1,4141672,4142661,+,-,-,SEN_RS20070,WP_000758714.1,329,sulfate ABC transporter substrate-binding protein
chr,NC_011294.1,4142762,4143517,+,-,-,SEN_RS20075,WP_000750762.1,251,CDP-diacylglycerol pyrophosphatase
chr,NC_011294.1,4143781,4145115,+,-,-,SEN_RS20080,WP_000777316.1,444,MFS transporter
chr,NC_011294.1,4145126,4146085,+,-,-,SEN_RS20085,WP_000646505.1,319,aminoimidazole riboside kinase
chr,NC_011294.1,4146095,4147135,+,-,-,SEN_RS20090,WP_000557882.1,346,ADP-ribosylglycohydrolase family protein
chr,NC_011294.1,4147198,4147920,+,-,-,SEN_RS20095,WP_001535809.1,240,GntR family transcriptional regulator
chr,NC_011294.1,4148018,4148188,+,-,-,SEN_RS20100,WP_000061005.1,56,hypothetical protein
chr,NC_011294.1,4148204,4148335,+,-,-,SEN_RS24005,WP_000252181.1,43,hypothetical protein
chr,NC_011294.1,4148425,4148691,-,-,-,SEN_RS20105,WP_012543417.1,88,cupin domain-containing protein
chr,NC_011294.1,4148789,4150381,-,-,-,SEN_RS20110,WP_000113085.1,530,autoinducer-2 kinase
chr,NC_011294.1,4150468,4151427,-,-,-,SEN_RS20115,WP_001283049.1,319,LsrR family transcriptional regulator
chr,NC_011294.1,4151684,4153219,+,-,-,SEN_RS20120,WP_001167248.1,511,autoinducer 2 import ATP-binding protein LsrA
chr,NC_011294.1,4153213,4154256,+,-,-,SEN_RS20125,WP_000911134.1,347,autoinducer 2 import system permease LsrC
chr,NC_011294.1,4154253,4155254,+,-,-,SEN_RS20130,WP_000981831.1,333,autoinducer 2 ABC transporter permease LsrD
chr,NC_011294.1,4155283,4156305,+,-,-,SEN_RS20135,WP_000090743.1,340,autoinducer 2 ABC transporter substrate-binding protein LsrB
chr,NC_011294.1,4156334,4157209,+,-,-,SEN_RS20140,WP_000774146.1,291,"3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase LsrF"
chr,NC_011294.1,4157291,4157581,+,-,-,SEN_RS20145,WP_001543603.1,96,autoinducer 2-degrading protein LsrG
chr,NC_011294.1,4157591,4158355,+,-,-,SEN_RS20150,WP_001088050.1,254,epimerase
chr,NC_011294.1,4158447,4159214,-,-,-,SEN_RS20155,WP_001216335.1,255,MULTISPECIES: triose-phosphate isomerase
chr,NC_011294.1,4159327,4159923,-,-,-,SEN_RS20160,WP_000802241.1,198,DUF1454 family protein
chr,NC_011294.1,4160024,4160452,+,-,-,SEN_RS20165,WP_000155231.1,142,DUF805 domain-containing protein
chr,NC_011294.1,4160558,4161304,-,-,-,SEN_RS20170,WP_000796303.1,248,ferredoxin--NADP(+) reductase
chr,NC_011294.1,4161401,4162411,-,-,-,SEN_RS20175,WP_001250624.1,336,class II fructose-bisphosphatase
chr,NC_011294.1,4162523,4164031,-,-,-,SEN_RS20180,WP_000136809.1,502,MULTISPECIES: glycerol kinase
chr,NC_011294.1,4164052,4164897,-,-,-,SEN_RS20185,WP_000084285.1,281,aquaporin
chr,NC_011294.1,4165296,4165535,+,-,-,SEN_RS20190,WP_000051370.1,79,cell division protein ZapB
chr,NC_011294.1,4165757,4166242,-,-,-,SEN_RS20195,WP_000872918.1,161,MULTISPECIES: ribonuclease E activity regulator RraA
chr,NC_011294.1,4166335,4167264,-,-,-,SEN_RS20200,WP_000139637.1,309,"1,4-dihydroxy-2-naphthoate polyprenyltransferase"
chr,NC_011294.1,4167331,4168662,-,-,-,SEN_RS20205,WP_001293360.1,443,MULTISPECIES: HslU--HslV peptidase ATPase subunit
chr,NC_011294.1,4168672,4169202,-,-,-,SEN_RS20210,WP_000208240.1,176,MULTISPECIES: HslU--HslV peptidase proteolytic subunit
chr,NC_011294.1,4169294,4170268,-,-,-,SEN_RS20215,WP_000068812.1,324,cell division protein FtsN
chr,NC_011294.1,4170362,4171387,-,-,-,SEN_RS20220,WP_000841337.1,341,DNA-binding transcriptional regulator CytR
chr,NC_011294.1,4171542,4173740,-,-,-,SEN_RS20225,WP_000109382.1,732,primosomal protein N\'
chr,NC_011294.1,4173944,4174156,+,-,-,SEN_RS20230,WP_000715284.1,70,MULTISPECIES: 50S ribosomal protein L31
chr,NC_011294.1,4174201,4174863,-,-,-,SEN_RS20235,WP_000792803.1,220,TIGR02117 family protein
chr,NC_011294.1,4175064,4176854,-,-,-,SEN_RS20240,WP_000899631.1,596,aryl-sulfate sulfotransferase
chr,NC_011294.1,4177311,4177628,-,-,-,SEN_RS20245,WP_000852811.1,105,MULTISPECIES: met repressor
chr,NC_011294.1,4177893,4179053,+,-,-,SEN_RS20250,WP_000197216.1,386,cystathionine gamma-synthase
chr,NC_011294.1,4179056,4181488,+,-,metL,SEN_RS20255,WP_000110813.1,810,bifunctional aspartate kinase/homoserine dehydrogenase II
chr,NC_011294.1,4181604,4182461,-,-,-,SEN_RS20260,WP_000398247.1,285,small-conductance mechanosensitive channel MscS
chr,NC_011294.1,4182464,4183462,-,-,-,SEN_RS20265,WP_000406824.1,332,hypothetical protein
chr,NC_011294.1,4183697,4184821,-,-,-,SEN_RS20270,WP_001134811.1,374,hypothetical protein
chr,NC_011294.1,4184957,4186513,+,-,-,SEN_RS20275,WP_000865260.1,518,bifunctional metallophosphatase/5\'-nucleotidase
chr,NC_011294.1,4186757,4188016,+,-,glyA,SEN_RS20280,WP_042444383.1,419,serine hydroxymethyltransferase
chr,NC_011294.1,4188013,4189119,+,-,-,SEN_RS20285,WP_000976814.1,368,alanine racemase
chr,NC_011294.1,4189064,4190545,-,-,-,SEN_RS20290,WP_001090461.1,493,PLP-dependent aminotransferase family protein
chr,NC_011294.1,4190511,4190714,+,-,-,SEN_RS20295,WP_001575254.1,67,hypothetical protein
chr,NC_011294.1,4190824,4191714,+,-,-,SEN_RS20300,WP_000007505.1,296,methylenetetrahydrofolate reductase
chr,NC_011294.1,4191879,4194059,+,-,-,SEN_RS20305,WP_000108105.1,726,catalase-peroxidase
chr,NC_011294.1,4194117,4194740,-,-,-,SEN_RS20310,WP_000666689.1,207,DUF1287 domain-containing protein
chr,NC_011294.1,4194999,4196102,-,-,gldA,SEN_RS20315,WP_000374031.1,367,glycerol dehydrogenase
chr,NC_011294.1,4196114,4196776,-,-,-,SEN_RS20320,WP_000424866.1,220,fructose-6-phosphate aldolase
chr,NC_011294.1,4196787,4199288,-,-,-,SEN_RS20325,WP_001128487.1,833,phosphoenolpyruvate--protein phosphotransferase
chr,NC_011294.1,4199597,4200676,+,-,-,SEN_RS20330,WP_000661597.1,359,MULTISPECIES: PTS fructose transporter subunit EIIC
chr,NC_011294.1,4200691,4201011,+,-,-,SEN_RS20335,WP_000161258.1,106,MULTISPECIES: PTS fructose-like transporter subunit IIB
chr,NC_011294.1,4201110,4203407,+,-,-,SEN_RS20340,WP_000149710.1,765,formate C-acetyltransferase
chr,NC_011294.1,4203373,4204251,+,-,-,SEN_RS20345,WP_000171724.1,292,[formate-C-acetyltransferase]-activating enzyme [Salmonella enterica]
chr,NC_011294.1,4204253,4204606,+,-,-,SEN_RS20350,WP_000290522.1,117,PTS fructose-like transporter subunit IIB
chr,NC_011294.1,4204593,4205444,-,-,-,SEN_RS20355,WP_000274596.1,283,AraC family transcriptional regulator
chr,NC_011294.1,4205605,4207338,-,-,-,SEN_RS20360,WP_001192093.1,577,phosphoethanolamine transferase CptA
chr,NC_011294.1,4207549,4210200,-,-,-,SEN_RS20365,WP_001005548.1,883,phosphoenolpyruvate carboxylase
chr,NC_011294.1,4210569,4211720,-,-,-,SEN_RS20370,WP_000800208.1,383,acetylornithine deacetylase
chr,NC_011294.1,4211809,4212813,+,-,-,SEN_RS20375,WP_000935334.1,334,N-acetyl-gamma-glutamyl-phosphate reductase
chr,NC_011294.1,4212824,4213597,+,-,-,SEN_RS20380,WP_001068659.1,257,acetylglutamate kinase
chr,NC_011294.1,4213715,4215091,+,-,-,SEN_RS20385,WP_001230062.1,458,argininosuccinate lyase
chr,NC_011294.1,4215375,4216292,+,-,-,SEN_RS20390,WP_001025919.1,305,DNA-binding transcriptional regulator OxyR
chr,NC_011294.1,4216275,4217675,-,-,-,SEN_RS20395,WP_001120789.1,466,MULTISPECIES: soluble pyridine nucleotide transhydrogenase
chr,NC_011294.1,4217874,4218509,+,-,-,SEN_RS20400,WP_000971958.1,211,MULTISPECIES: HTH-type transcriptional repressor FabR
chr,NC_011294.1,4218525,4218884,+,-,-,SEN_RS20405,WP_000813838.1,119,YijD family membrane protein
chr,NC_011294.1,4218931,4220031,-,-,-,SEN_RS20410,WP_000186981.1,366,tRNA (uridine(54)-C5)-methyltransferase TrmA
chr,NC_011294.1,4220405,4222249,+,-,-,SEN_RS20415,WP_000591405.1,614,vitamin B12 transporter BtuB
chr,NC_011294.1,4222194,4223045,+,-,-,SEN_RS20420,WP_000201805.1,283,glutamate racemase
chr,NC_011294.1,4228880,4229908,+,-,-,SEN_RS20450,WP_000149799.1,342,UDP-N-acetylmuramate dehydrogenase
chr,NC_011294.1,4229905,4230867,+,-,-,SEN_RS20455,WP_000655746.1,320,bifunctional biotin-
chr,NC_011294.1,4230902,4231852,-,-,-,SEN_RS20460,WP_000023069.1,316,MULTISPECIES: type I pantothenate kinase
chr,NC_011294.1,4232061,4232234,-,-,-,SEN_RS20465,WP_001541267.1,57,hypothetical protein
chr,NC_011294.1,4232811,4233995,+,-,-,SEN_RS20490,WP_000031748.1,394,MULTISPECIES: elongation factor Tu
chr,NC_011294.1,4234225,4234608,+,-,-,SEN_RS20495,WP_001275691.1,127,MULTISPECIES: protein translocase subunit SecE
chr,NC_011294.1,4234610,4235155,+,-,nusG,SEN_RS20500,WP_001287521.1,181,MULTISPECIES: transcription termination/antitermination protein NusG
chr,NC_011294.1,4235313,4235741,+,-,-,SEN_RS20505,WP_001085926.1,142,MULTISPECIES: 50S ribosomal protein L11
chr,NC_011294.1,4235745,4236449,+,-,-,SEN_RS20510,WP_001096676.1,234,MULTISPECIES: 50S ribosomal protein L1
chr,NC_011294.1,4236865,4237362,+,-,-,SEN_RS20515,WP_001207203.1,165,MULTISPECIES: 50S ribosomal protein L10
chr,NC_011294.1,4237429,4237794,+,-,-,SEN_RS20520,WP_000028882.1,121,MULTISPECIES: 50S ribosomal protein L7/L12
chr,NC_011294.1,4238112,4242140,+,-,-,SEN_RS20525,WP_000263105.1,1342,DNA-directed RNA polymerase subunit beta
chr,NC_011294.1,4242217,4246440,+,-,-,SEN_RS20530,WP_000653965.1,1407,DNA-directed RNA polymerase subunit beta\'
chr,NC_011294.1,4246482,4246805,+,-,-,SEN_RS20535,WP_001576436.1,107,membrane protein
